"Department","Department_Name","Division","Gender","Base Salary","Overtime Pay","Longevity Pay","Grade"
"FRS","Fire and Rescue Services","FRS 45 Fifth Battalion - Administration","M","$112,408","$3,724.61",,"B1"
"FRS","Fire and Rescue Services","FRS 45 Fifth Battalion - Administration","M","$145,932",,"4,895.76","B3"
"FRS","Fire and Rescue Services","FRS 45 Fifth Battalion - Administration","M","$108,608","$26,172.81",,"B1"
"FRS","Fire and Rescue Services","FRS 45 Fifth Battalion - Administration","M","$108,608","$48,104.13",,"B1"
"FRS","Fire and Rescue Services","FRS 45 Fifth Battalion - Administration","M","$94,642","$17,618.86",,"B1"
"FRS","Fire and Rescue Services","FRS 45 Fifth Battalion - Administration","M","$94,642","$21,803.49",,"B1"
"FRS","Fire and Rescue Services","FRS 45 Fifth Battalion - Administration","M","$126,754","$70,575.54",,"B2"
"FRS","Fire and Rescue Services","FRS 45 Field Relief Personnel","M","$145,932",,"2,406.53","B3"
"FRS","Fire and Rescue Services","FRS 45 Field Relief Personnel","M","$145,932",,"4,895.76","B3"
"FRS","Fire and Rescue Services","FRS 45 Field Relief Personnel","M","$126,754","$120,529.91","4,253.12","B2"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046",,,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046",,,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$750.68",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046",,,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046",,,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046",,,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046",,,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$93.84",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046",,,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046",,,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046",,,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046",,,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046",,,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046",,,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$977.46",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","F","$52,046","$1,595.2",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$50,044",,,"F3"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$48,942",,,"F3"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$56,561","$430.66",,"F3"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$2,377.17",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$199.11",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$687.53",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$187.68",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$447.83",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$125.12",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$187.08",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","F","$52,046","$31.28",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$1,507.97",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$5,717.9",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$406.62",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$1,321.51",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$232.8",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$344.07",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$93.84",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$2,009.64",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$672.79",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$138.96",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$50,044",,,"F3"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$850.23",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$406.62",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$1,689.03",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$188.05",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$735.04",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$132.64",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$394.59",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$125.12",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046",,,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$1,477.3",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$1,118.2",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","F","$52,046","$265.87",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$251.75",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","F","$48,942","$58.83",,"F3"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$3,620.45",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","F","$52,046","$624.68",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$1,595.19",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046",,,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$2,335.56",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$50,044","$105.27",,"F3"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046","$984.36",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046",,,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$84,255","$658.27",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$52,046",,,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$84,255","$297.98",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$84,255","$3,785.51",,"F1"
"FRS","Fire and Rescue Services","FRS 45 Field Recruits","M","$48,942",,,"F3"
"FRS","Fire and Rescue Services","FRS 45 Field Operations Administration","M","$126,754","$53,655.82",,"B2"
"FRS","Fire and Rescue Services","FRS 45 Field Operations Administration","M","$112,408","$2,608.93",,"B1"
"FRS","Fire and Rescue Services","FRS 45 Field Operations Administration","M","$97,956","$18,939.14",,"B1"
"FRS","Fire and Rescue Services","FRS 45 Field Operations Administration","M","$126,754","$6,517.17",,"B2"
"FRS","Fire and Rescue Services","FRS 45 Field Operations Administration","M","$108,608","$41,162.31",,"B1"
"FRS","Fire and Rescue Services","FRS 45 Field Operations Administration","F","$46,448","$6,737.7",,"F3P"
"FRS","Fire and Rescue Services","FRS 45 Facilities","F","$141,421.13",,,"M3"
"FRS","Fire and Rescue Services","FRS 45 Facilities","F","$86,170.32","$58.83",,"N23"
"FRS","Fire and Rescue Services","FRS 45 Facilities","M","$85,913.3","$15,770.21","4,856.48","20"
"FRS","Fire and Rescue Services","FRS 45 Facilities","M","$87,969",,,"20"
"FRS","Fire and Rescue Services","FRS 45 EMS Logistics","M","$112,408","$14,241.6","3,771.36","B1"
"FRS","Fire and Rescue Services","FRS 45 EMS Billing","F","$134,356.24",,,"M3"
"FRS","Fire and Rescue Services","FRS 45 EMS Billing","F","$93,895",,"1,862.88","N21"
"FRS","Fire and Rescue Services","FRS 45 Emergency Medical & Integrated Healthcare Services","M","$90,555.93",,,"N25"
"FRS","Fire and Rescue Services","FRS 45 Emergency Medical & Integrated Healthcare Services","M","$126,754","$84,987.27","2,090.36","B2"
"FRS","Fire and Rescue Services","FRS 45 Emergency Medical & Integrated Healthcare Services","F","$60,360",,,"16"
"FRS","Fire and Rescue Services","FRS 45 Emergency Medical & Integrated Healthcare Services","M","$122,466","$45,206.27",,"B2"
"FRS","Fire and Rescue Services","FRS 45 Emergency Medical & Integrated Healthcare Services","M","$160,513",,"4,972.32","B4"
"FRS","Fire and Rescue Services","FRS 45 Emergency Medical & Integrated Healthcare Services","F","$126,754","$240.99","2,090.36","B2"
"FRS","Fire and Rescue Services","FRS 45 Emergency Medical & Integrated Healthcare Services","M","$126,754","$148,369.87","4,336.52","B2"
"FRS","Fire and Rescue Services","FRS 45 Emergency Medical & Integrated Healthcare Services","M","$122,466","$38,092.11",,"B2"
"FRS","Fire and Rescue Services","FRS 45 Emergency Medical & Integrated Healthcare Services","M","$126,754","$1,183.27","2,049.32","B2"
"FRS","Fire and Rescue Services","FRS 45 Emergency Medical & Integrated Healthcare Services","M","$126,754","$72,176.74","4,169.58","B2"
"FRS","Fire and Rescue Services","FRS 45 Emergency Medical & Integrated Healthcare Services","M","$126,754",,"2,131.4","B2"
"FRS","Fire and Rescue Services","FRS 45 Emergency Medical & Integrated Healthcare Services","M","$145,932",,"4,896.4","B3"
"FRS","Fire and Rescue Services","FRS 45 Emergency Medical & Integrated Healthcare Services","M","$150,943",,"4,445.34","B4"
"FRS","Fire and Rescue Services","FRS 45 Emergency Medical & Integrated Healthcare Services","F","$109,611.43",,,"M3"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$108,608","$36,845.32",,"B1"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$102,180","$103,759.03",,"F4"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$92,895","$46,924.27","1,503.64","F3"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$92,895","$41,526.87",,"F3"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$92,895","$32,014.56",,"F3"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","F","$92,895","$10,556.04","1,313.48","F3"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","F","$83,122","$55,227.21",,"F4"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$122,466","$16,424.62",,"B2"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$89,752","$37,735.77",,"F3"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$97,956","$1,361.71",,"B1"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$89,752","$20,586.42",,"F3"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$92,895","$68,918.84","3,151.51","F3"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","F","$126,754","$156,346.8",,"B2"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$126,754","$49,021.67","4,300.74","B2"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$98,724","$33,318.15",,"F4"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$92,895","$27,773.13",,"F3"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$92,895","$50,714.92","1,548.68","F3"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","F","$112,408","$54,864.97","1,548.58","B1"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$160,513",,"5,385.04","B4"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","F","$102,180","$7,244.09",,"F4"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$89,752","$9,708.63",,"F3"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$112,408","$161.53",,"B1"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$102,180",,,"F4"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$112,408","$518.53","3,771.36","B1"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$92,895","$2,912.27",,"F3"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$92,895",,"3,048.98","F3"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","F","$102,180","$52,131.36","3,466.82","F4"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$102,180","$48,516.51",,"F4"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","F","$112,408","$5,065.41","1,853.36","B1"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","F","$88,470","$997.65",,"F2"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$112,408","$59,542.97","1,791.75","B1"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$102,180","$452.44",,"F4"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$126,754","$34,581.26","2,067.03","B2"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$88,470","$65,775.49","1,410.93","F2"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$80,948","$60,327.59",,"F3"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$78,211","$6,655.95",,"F3"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$78,211","$57,071.64",,"F3"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$80,948","$24,477.02",,"F3"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$80,948","$28,526.4",,"F3"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","M","$102,180","$77,888.28","1,627.92","F4"
"FRS","Fire and Rescue Services","FRS 45 Emergency Communications Center (ECC)","F","$112,408","$22,530.01",,"B1"
"FRS","Fire and Rescue Services","FRS 45 Duty Operations Chief's Office","M","$160,525.2",,"2,406.56","B4"
"FRS","Fire and Rescue Services","FRS 45 Duty Operations Chief's Office","M","$160,513","$435.21","5,491.44","B4"
"FRS","Fire and Rescue Services","FRS 45 Duty Operations Chief's Office","M","$160,513",,"5,280","B4"
"FRS","Fire and Rescue Services","FRS 45 Duty Operations Chief's Office","M","$160,513",,"5,385.04","B4"
"FRS","Fire and Rescue Services","FRS 45 Duty Operations Chief's Office","M","$160,513",,"5,385.72","B4"
"FRS","Fire and Rescue Services","FRS 45 Community Risk Reduction","M","$101,529.47",,,"N23"
"FRS","Fire and Rescue Services","FRS 45 Community Risk Reduction","M","$113,091",,,"N25"
"FRS","Fire and Rescue Services","FRS 45 Community Risk Reduction","F","$148,607",,,"M3"
"FRS","Fire and Rescue Services","FRS 45 Community Emergency Response Team (CERT)","M","$93,895",,,"21"
"FRS","Fire and Rescue Services","FRS 45 Budgets and Grants","M","$93,079.68",,,"N25"
"FRS","Fire and Rescue Services","FRS 45 Budgets and Grants","F","$103,034",,"2,601.12","23"
"FRS","Fire and Rescue Services","FRS 45 Budgets and Grants","M","$63,470.97",,,"N18"
"FRS","Fire and Rescue Services","FRS 45 Behavioral Health","F","$110,938.6",,,"N29"
"FRS","Fire and Rescue Services","FRS 45 Behavioral Health","F","$107,934",,,"24"
"FRS","Fire and Rescue Services","FRS 45 Admin Services","F","$74,614",,,"N16"
"FRS","Fire and Rescue Services","FRS 45 Admin Services","F","$103,034","$4,155.88","2,045.92","N23"
"FRS","Fire and Rescue Services","FRS 45 Admin Services","F","$113,091","$214.25",,"N25"
"FRS","Fire and Rescue Services","FRS 45 Admin Services","M","$160,513",,"5,385.04","B4"
"FRS","Fire and Rescue Services","FRS 45 Admin Services","M","$145,932",,"4,896.4","B3"
"FRS","Fire and Rescue Services","FRS 45 Admin Services","F","$93,895","$846.42",,"N21"
"FRS","Fire and Rescue Services","FRS 45 Admin Services","F","$63,127.26",,,"N16"
"FIN","Department of Finance","FIN 32 Treasury Operations","M","$74,614","$389.85",,"16"
"FIN","Department of Finance","FIN 32 Treasury Operations","F","$74,066.26","$427.35",,"16"
"FIN","Department of Finance","FIN 32 Treasury Operations","M","$113,091",,,"N25"
"FIN","Department of Finance","FIN 32 Treasury Operations","F","$78,103",,,"N17"
"FIN","Department of Finance","FIN 32 Treasury Operations","F","$74,614","$665.7",,"16"
"FIN","Department of Finance","FIN 32 Tax Operations","F","$74,614","$52.54",,"16"
"FIN","Department of Finance","FIN 32 Tax Operations","M","$81,110.01",,,"N21"
"FIN","Department of Finance","FIN 32 Tax Operations","M","$68,371.32",,,"16"
"FIN","Department of Finance","FIN 32 Tax Operations","F","$113,849.41",,,"N26"
"FIN","Department of Finance","FIN 32 Tax Operations","F","$113,091",,,"N25"
"FIN","Department of Finance","FIN 32 Tax Operations","F","$55,251.76","$1,105.48",,"13"
"FIN","Department of Finance","FIN 32 Tax Operations","F","$113,091",,,"N25"
"FIN","Department of Finance","FIN 32 Tax Operations","F","$125,420.25",,,"M3"
"FIN","Department of Finance","FIN 32 Tax Operations","M","$81,770","$700.35",,"23"
"FIN","Department of Finance","FIN 32 Tax Operations","F","$74,532.66","$4,828.58",,"16"
"FIN","Department of Finance","FIN 32 Tax Operations","F","$74,614",,,"16"
"FIN","Department of Finance","FIN 32 Tax Operations","F","$66,183.08","$3,603.73",,"16"
"FIN","Department of Finance","FIN 32 Tax Operations","F","$101,353.37",,,"N25"
"FIN","Department of Finance","FIN 32 Tax Operations","F","$60,737.94","$82.22",,"16"
"FIN","Department of Finance","FIN 32 Tax Operations","F","$130,167",,,"N28"
"FIN","Department of Finance","FIN 32 Tax Operations","M","$74,500","$147.77",,"16"
"FIN","Department of Finance","FIN 32 Tax Operations","F","$135,574.29",,,"M3"
"FIN","Department of Finance","FIN 32 Tax Operations","F","$74,614",,"2,216.16","16"
"FIN","Department of Finance","FIN 32 Tax Operations","F","$74,614",,"2,216.16","16"
"FIN","Department of Finance","FIN 32 Tax Operations","F","$103,034","$1,358.48","3,068.96","23"
"FIN","Department of Finance","FIN 32 Tax Operations","F","$113,091",,,"N25"
"FIN","Department of Finance","FIN 32 Tax Operations","M","$93,895",,"2,794.4","21"
"FIN","Department of Finance","FIN 32 Tax Operations","F","$74,614",,"2,216.16","16"
